input_raw,pubmed_url,pmid,pmcid,is_pmc_article,accessions,accession_count,title,journal,pub_year,doi,authors,error_message
38810582,https://pubmed.ncbi.nlm.nih.gov/38810582/,38810582,,false,,0,Size-dependent effects of microplastics on intestinal microbiome for Perna viridis.,Journal of hazardous materials,2024,10.1016/j.jhazmat.2024.134658,Li J; Jong MC; Hu H; Gin KY; He Y,
38807988,https://pubmed.ncbi.nlm.nih.gov/38807988/,38807988,PMC11130442,true,PRJNA1086397,1,Effects of combined ciprofloxacin and Neulasta therapy on intestinal pathology and gut microbiota after high-dose irradiation in mice.,Frontiers in public health,2024,10.3389/fpubh.2024.1365161,Horseman TS; Frank AM; Cannon G; Zhai M; Olson MG; Lin B; Li X; Hull L; Xiao M; Kiang JG; Burmeister DM,
38803448,https://pubmed.ncbi.nlm.nih.gov/38803448/,38803448,PMC11128663,true,,0,Valine induces inflammation and enhanced adipogenesis in lean mice by multi-omics analysis.,Frontiers in nutrition,2024,10.3389/fnut.2024.1379390,Zheng HY; Wang L; Zhang R; Ding R; Yang CX; Du ZQ,
38800748,https://pubmed.ncbi.nlm.nih.gov/38800748/,38800748,PMC11122924,true,CRA014067; CRA014068,2,Diversity and host interaction of the gut microbiota in specific pathogen-free pigs.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1402807,Wen M; Chen S; Zhang Y; Liu Y; Tang C; Zhang J; Sun J; Li X; Ding Y; Lu L; Long K; Nie Y; Li X; Li M; Ge L; Ma J,
38799799,https://pubmed.ncbi.nlm.nih.gov/38799799/,38799799,PMC11128259,true,PRJNA1054352; PRJNA1054761,2,Magnolia Officinalis Alcohol Extract Alleviates the Intestinal Injury Induced by Polygala Tenuifolia Through Regulating the PI3K/AKT/NF-κB Signaling Pathway and Intestinal Flora.,"Drug design, development and therapy",2024,10.2147/DDDT.S461152,Liu S; Yang D; Li W; Chen Q; Lu D; Xiong L; Wu J; Ao H; Huang L,
38799727,https://pubmed.ncbi.nlm.nih.gov/38799727/,38799727,PMC11117338,true,,0,Microencapsulated essential oils alleviate diarrhea in weaned piglets by modulating the intestinal microbial barrier as well as not inducing antibiotic resistance: a field research.,Frontiers in veterinary science,2024,10.3389/fvets.2024.1396051,Xu X; Mo K; Cui C; Lan Y; Ling L; Xu J; Li L; Huang X,
38792807,https://pubmed.ncbi.nlm.nih.gov/38792807/,38792807,PMC11123678,true,PRJNA1063657,1,"Metagenomic and Antibiotic Resistance Analysis of the Gut Microbiota in Larus relictus and Anatidae Species Inhabiting the Honghaizi Wetland of Ordos, Inner Mongolia, from 2021 to 2023.",Microorganisms,2024,10.3390/microorganisms12050978,Huang R; Ji X; Zhu L; Zhang C; Luo T; Liang B; Jiang B; Zhou A; Du C; Sun Y,
38792711,https://pubmed.ncbi.nlm.nih.gov/38792711/,38792711,PMC11124125,true,,0,Optimizing Akkermansia muciniphila Isolation and Cultivation: Insights into Gut Microbiota Composition and Potential Growth Promoters in a Chinese Cohort.,Microorganisms,2024,10.3390/microorganisms12050881,Meng X; Xv C; Lv J; Zhang S; Ma C; Pang X,
38784654,https://pubmed.ncbi.nlm.nih.gov/38784654/,38784654,PMC11112026,true,CRA012991,1,Metagenomic comparison of gut communities between wild and captive Himalayan griffons.,Frontiers in veterinary science,2024,10.3389/fvets.2024.1403932,Wang Y; Zhai J; Tang B; Dong Y; Sun S; He S; Zhao W; Lancuo Z; Jia Q; Wang W,
38780275,https://pubmed.ncbi.nlm.nih.gov/38780275/,38780275,PMC11237663,true,PRJNA731973,1,Lactobacillus-derived protoporphyrin IX and SCFAs regulate the fiber size via glucose metabolism in the skeletal muscle of chickens.,mSystems,2024,10.1128/msystems.00214-24,Cai L; Wang X; Zhu X; Xu Y; Qin W; Ren J; Jiang Q; Yan X,
38775898,https://pubmed.ncbi.nlm.nih.gov/38775898/,38775898,,false,,0,"Effects of a multi-strain Bacillus probiotic on the intestinal microbiome, haemato-immunology, and growth performance of Nile tilapia.",Veterinary research communications,2024,10.1007/s11259-024-10412-1,Ferrarezi JVS; Owatari MS; Martins MA; de Souza Sá L; Dutra SAP; de Oliveira HM; Soligo T; Martins ML; Mouriño JLP,
38771858,https://pubmed.ncbi.nlm.nih.gov/38771858/,38771858,PMC11108182,true,PRJNA861709,1,Characterization of bacteria expectorated during forced salivation of the Phlebotomus papatasi: A neglected component of sand fly infectious inoculums.,PLoS neglected tropical diseases,2024,10.1371/journal.pntd.0012165,Maleki-Ravasan N; Ghafari SM; Najafzadeh N; Karimian F; Darzi F; Davoudian R; Farshbaf Pourabad R; Parvizi P,
38763011,https://pubmed.ncbi.nlm.nih.gov/38763011/,38763011,,false,,0,Trilobatin suppresses aging-induced cognitive impairment by targeting SIRT2: Involvement of remodeling gut microbiota to mediate the brain-gut axis.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024,10.1016/j.phymed.2024.155744,Xie DY; Lin M; Luo YM; Dong L; Wei Y; Gao JM; Zhu YZ; Gong QH,
38757812,https://pubmed.ncbi.nlm.nih.gov/38757812/,38757812,,false,,0,The use of an in vitro fecal fermentation model to uncover the beneficial role of omega-3 and punicic acid in gut microbiota alterations induced by a Western diet.,Food & function,2024,10.1039/d4fo00727a,Salsinha AS; Cima A; Araújo-Rodrigues H; Viana S; Reis F; Coscueta ER; Rodríguez-Alcalá LM; Relvas JB; Pintado M,
38755047,https://pubmed.ncbi.nlm.nih.gov/38755047/,38755047,,false,,0,Combination of Simo Decoction and Golden Bifid alleviates functional dyspepsia through a mechanism involving intestinal microbiota and short-chain fatty acids.,Arab journal of gastroenterology : the official publication of the Pan-Arab Association of Gastroenterology,2024,10.1016/j.ajg.2023.12.009,Wang Y; Yao J; Zhu Y; Yin Z; Zhao X,
38745980,https://pubmed.ncbi.nlm.nih.gov/38745980/,38745980,PMC11092275,true,PRJNA720530; PRJNA791800,2,The gut microbiome of farmed Arctic char (Salvelinus alpinus) is shaped by feeding stage and nutrient presence.,FEMS microbes,2024,10.1093/femsmc/xtae011,Knobloch S; Skirnisdóttir S; Dubois M; Mayolle L; Kolypczuk L; Leroi F; Leeper A; Passerini D; Marteinsson VÞ,
38742910,https://pubmed.ncbi.nlm.nih.gov/38742910/,38742910,PMC11237395,true,CNP0005069; PRJNA843354,2,Multi-omics strategy reveals potential role of antimicrobial resistance and virulence factor genes responsible for Simmental diarrheic calves caused by Escherichia coli.,mSystems,2024,10.1128/msystems.01348-23,Shi Z; Lan Y; Wang Y; Yan X; Ma X; Hassan F-u; Rushdi HE; Xu Z; Wang W; Deng T,
38742878,https://pubmed.ncbi.nlm.nih.gov/38742878/,38742878,PMC11257099,true,PRJNA732531,1,Genome reduction and horizontal gene transfer in the evolution of Endomicrobia-rise and fall of an intracellular symbiosis with termite gut flagellates.,mBio,2024,10.1128/mbio.00826-24,Mies US; Hervé V; Kropp T; Platt K; Sillam-Dussès D; Šobotník J; Brune A,
38735389,https://pubmed.ncbi.nlm.nih.gov/38735389/,38735389,PMC11976423,true,,0,Biogeography of intestinal mucus-associated microbiome: Depletion of genus Pseudomonas is associated with depressive-like behaviors in female cynomolgus macaques.,Journal of advanced research,2025,10.1016/j.jare.2024.05.013,Tan X; Wu J; Zhang H; Li Y; Huang Y; Zheng P; Xie P,
38733121,https://pubmed.ncbi.nlm.nih.gov/38733121/,38733121,PMC11089936,true,PRJNA1006090,1,Relationship between the components of mare breast milk and foal gut microbiome: shaping gut microbiome development after birth.,The veterinary quarterly,2024,10.1080/01652176.2024.2349948,Mady EA; Osuga H; Toyama H; El-Husseiny HM; Inoue R; Murase H; Yamamoto Y; Nagaoka K,
38723876,https://pubmed.ncbi.nlm.nih.gov/38723876/,38723876,,false,,0,Metagenomic dissection of the intestinal microbiome in the giant river prawn Macrobrachium rosenbergii infected with Decapod iridescent virus 1.,Fish & shellfish immunology,2024,10.1016/j.fsi.2024.109617,Wan B; Lei Y; Yuan Z; Wang W,
38722758,https://pubmed.ncbi.nlm.nih.gov/38722758/,38722758,PMC11165905,true,PRJDB13917,1,"Turicibacter faecis sp. nov., isolated from faeces of heart failure mouse model.",International journal of systematic and evolutionary microbiology,2024,10.1099/ijsem.0.006379,Imamura Y; Motooka D; Nakajima Y; Ito S; Kitakaze M; Iida T; Nakamura S,
38718521,https://pubmed.ncbi.nlm.nih.gov/38718521/,38718521,,false,,0,Metagenomic and transcriptomic analysis revealing the impact of oxytetracycline and ciprofloxacin on gut microbiota and gene expression in the Chinese giant salamander (Andrias davidianus).,"Aquatic toxicology (Amsterdam, Netherlands)",2024,10.1016/j.aquatox.2024.106925,Ye T; He S; Li J; Luo J; Yang S; Wang P; Li C,
38715137,https://pubmed.ncbi.nlm.nih.gov/38715137/,38715137,PMC11075301,true,PRJCA019236; PRJNA863425,2,Short-term exposure to antibiotics begets long-term disturbance in gut microbial metabolism and molecular ecological networks.,Microbiome,2024,10.1186/s40168-024-01795-z,Hong Y; Li H; Chen L; Su H; Zhang B; Luo Y; Li C; Zhao Z; Shao Y; Guo L,
38711779,https://pubmed.ncbi.nlm.nih.gov/38711779/,38711779,PMC11073494,true,,0,Investigating the mechanism of rough phenotype in a naturally attenuated Brucella strain: insights from whole genome sequencing.,Frontiers in medicine,2024,10.3389/fmed.2024.1363785,Han W; Wei D; Sun Z; Qu D,
38701628,https://pubmed.ncbi.nlm.nih.gov/38701628/,38701628,PMC11078699,true,,0,"Are there consistent effects of gut microbiota composition on performance, productivity and condition in poultry?",Poultry science,2024,10.1016/j.psj.2024.103752,Marková K; Kreisinger J; Vinkler M,
38699479,https://pubmed.ncbi.nlm.nih.gov/38699479/,38699479,PMC11063333,true,,0,Analysis of fungal diversity in the gut feces of wild takin (Budorcas taxicolor).,Frontiers in microbiology,2024,10.3389/fmicb.2024.1364486,Ma X; Li Z; Cai L; Xiao M; He F; Liu Z; Chen D; Wang Y; Shen L; Gu Y,
38697408,https://pubmed.ncbi.nlm.nih.gov/38697408/,38697408,,false,,0,Multi-omics integrated analyses indicated that non-polysaccharides of Sijunzi decoction ameliorated spleen deficiency syndrome via regulating microbiota-gut-metabolites axis and exerted synergistic compatibility.,Journal of ethnopharmacology,2024,10.1016/j.jep.2024.118276,Dong B; Peng Y; Wang M; Peng C; Li X,
38695096,https://pubmed.ncbi.nlm.nih.gov/38695096/,38695096,PMC12463759,true,,0,"Multi-omics reveal the gut microbiota-mediated severe foraging environment adaption of small wild ruminants in the Three-River-Source National Park, China.",Integrative zoology,2025,10.1111/1749-4877.12830,Liu H; Zhao X; Xu S; Zhao L; Han X; Xu X; Zhao N; Hu L; Luo C; Wang X; Zhang Q; Guo T,
38694752,https://pubmed.ncbi.nlm.nih.gov/38694752/,38694752,PMC11057059,true,,0,The macroecology of butyrate-producing bacteria via metagenomic assessment of butyrate production capacity.,Ecology and evolution,2024,10.1002/ece3.11239,Brame JE; Liddicoat C; Abbott CA; Edwards RA; Robinson JM; Gauthier NE; Breed MF,
38692848,https://pubmed.ncbi.nlm.nih.gov/38692848/,38692848,,false,,0,Venom-microbiomics of eight species of Neotropical spiders from the Theraphosidae family.,Journal of applied microbiology,2024,10.1093/jambio/lxae113,Viquez C; Rojas-Gätjens D; Mesén-Porras E; Avendaño R; Sasa M; Lomonte B; Chavarría M,
38690316,https://pubmed.ncbi.nlm.nih.gov/38690316/,38690316,PMC11058721,true,PRJNA1061805,1,"Sea cucumber (Holothuria glaberrima) intestinal microbiome dataset from Puerto Rico, generated by shotgun sequencing.",Data in brief,2024,10.1016/j.dib.2024.110421,Rivera-Lopez EO; Nieves-Morales R; Melendez-Martinez G; Paez-Diaz JA; Rodriguez-Carrio SM; Rodriguez-Ramos J; Morales-Valle L; Rios-Velazquez C,
38685762,https://pubmed.ncbi.nlm.nih.gov/38685762/,38685762,PMC11062366,true,PRJNA1052115,1,Efficacy of an inulin-based treatment on intestinal colonization by multidrug-resistant E. coli: insight into the mechanism of action.,Gut microbes,2024,10.1080/19490976.2024.2347021,Ishnaiwer M; Le Bastard Q; Naour M; Zeman M; Dailly E; Montassier E; Batard E; Dion M,
38684965,https://pubmed.ncbi.nlm.nih.gov/38684965/,38684965,PMC11059720,true,PRJNA1033150,1,Castration alters the ileum microbiota of Holstein bulls and promotes beef flavor compounds.,BMC genomics,2024,10.1186/s12864-024-10272-8,Shi J; Li Z; Jia L; Ma Y; Huang Y; He P; Ran T; Liu W; Zhang W; Cheng Q; Zhang Z; Lei Z,
38675716,https://pubmed.ncbi.nlm.nih.gov/38675716/,38675716,PMC11054971,true,,0,Beneficial Effects of Dietary Fiber in Young Barley Leaf on Gut Microbiota and Immunity in Mice.,"Molecules (Basel, Switzerland)",2024,10.3390/molecules29081897,Chudan S; Kurakawa T; Nishikawa M; Nagai Y; Tabuchi Y; Ikushiro S; Furusawa Y,
38674701,https://pubmed.ncbi.nlm.nih.gov/38674701/,38674701,PMC11052019,true,PRJNA805352,1,Metagenomic Analyses Reveal Gut Microbial Profiles of Cnaphalocrocis medinalis Driven by the Infection of Baculovirus CnmeGV.,Microorganisms,2024,10.3390/microorganisms12040757,Li C; Han G; Huang L; Lu Y; Xia Y; Zhang N; Liu Q; Xu J,
38674657,https://pubmed.ncbi.nlm.nih.gov/38674657/,38674657,PMC11051890,true,,0,The Potential of Co-Evolution and Interactions of Gut Bacteria-Phages in Bamboo-Eating Pandas: Insights from Dietary Preference-Based Metagenomic Analysis.,Microorganisms,2024,10.3390/microorganisms12040713,Zhang M; Zhou Y; Cui X; Zhu L,
38672421,https://pubmed.ncbi.nlm.nih.gov/38672421/,38672421,PMC11047922,true,PRJNA774646; PRJNA777737; PRJNA810901,3,Dysbiosis of Gut Microbiome Aggravated Male Infertility in Captivity of Plateau Pika.,Biomolecules,2024,10.3390/biom14040403,Zhang L; Tang X; Fan C; Ren S; Cheng Q; Zhou H; Liu K; Jia S; Zhang Y,
38671923,https://pubmed.ncbi.nlm.nih.gov/38671923/,38671923,PMC11047735,true,,0,Porcine Brain Enzyme Hydrolysate Enhances Immune Function and Antioxidant Defense via Modulation of Gut Microbiota in a Cyclophosphamide-Induced Immunodeficiency Model.,"Antioxidants (Basel, Switzerland)",2024,10.3390/antiox13040476,Yue Y; Yang HJ; Zhang T; Li C; Kim MJ; Kim KN; Park S,
38668783,https://pubmed.ncbi.nlm.nih.gov/38668783/,38668783,,false,,0,"The role of insect gut microbiota in host fitness, detoxification and nutrient supplementation.",Antonie van Leeuwenhoek,2024,10.1007/s10482-024-01970-0,Shamjana U; Vasu DA; Hembrom PS; Nayak K; Grace T,
38664929,https://pubmed.ncbi.nlm.nih.gov/38664929/,38664929,PMC11079155,true,,0,New insights into the interactions between the gut microbiota and the inflammatory response to ulcerative colitis in a mouse model of dextran sodium sulfate and possible mechanisms of action for treatment with PE&AFWE.,Animal models and experimental medicine,2024,10.1002/ame2.12405,Fu Q; Ma X; Li S; Shi M; Song T; Cui J,
38662518,https://pubmed.ncbi.nlm.nih.gov/38662518/,38662518,,false,,0,Intestinal microbiota diversity from broilers with runting and stunting syndrome performed by metagenomics.,Avian pathology : journal of the W.V.P.A,2024,10.1080/03079457.2024.2348509,Lages da Silva DH; Marques da Silva RL; Rios DL; de Souza DDG; Aburjaile F; de Freitas Neto OC; Camargos Lara LJ; Dias Araújo M; Ecco R,
38658654,https://pubmed.ncbi.nlm.nih.gov/38658654/,38658654,PMC11043334,true,PRJNA964478,1,"Bacteriophage EPP-1, a potential antibiotic alternative for controlling edwardsiellosis caused by Edwardsiella piscicida while mitigating drug-resistant gene dissemination.",Scientific reports,2024,10.1038/s41598-024-60214-3,Han G; Huang T; Liu X; Liu R,
38651859,https://pubmed.ncbi.nlm.nih.gov/38651859/,38651859,PMC11237676,true,PRJNA924947,1,Intake of compound probiotics accelerates the construction of immune function and gut microbiome in Holstein calves.,Microbiology spectrum,2024,10.1128/spectrum.01909-23,Cai X; Yi P; Chen X; Wu J; Lan G; Li S; Luo S; Huang F; Huang J; Shen P,
38647315,https://pubmed.ncbi.nlm.nih.gov/38647315/,38647315,PMC11237417,true,PRJNA757473,1,Ling-Gui-Zhu-Gan decoction ameliorates nonalcoholic fatty liver disease via modulating the gut microbiota.,Microbiology spectrum,2024,10.1128/spectrum.01979-23,Chen L-p; Zhang L-f; Liu S; Hua H; Zhang L; Liu B-c; Wang R-r,
38643745,https://pubmed.ncbi.nlm.nih.gov/38643745/,38643745,,false,,0,Integrative analysis of metagenome and metabolome provides new insights into intestinal health protection in Coilia nasus larvae via probiotic intervention.,"Comparative biochemistry and physiology. Part D, Genomics & proteomics",2024,10.1016/j.cbd.2024.101230,Mang Q; Gao J; Li Q; Sun Y; Xu G; Xu P,
38643098,https://pubmed.ncbi.nlm.nih.gov/38643098/,38643098,PMC11031955,true,,0,The gut microbiota facilitate their host tolerance to extreme temperatures.,BMC microbiology,2024,10.1186/s12866-024-03277-6,Wang Z; Wu Y; Li X; Ji X; Liu W,
38640403,https://pubmed.ncbi.nlm.nih.gov/38640403/,38640403,PMC11368565,true,,0,Gonadal sex and chromosome complement influence the gut microbiome in a mouse model of allergic airway inflammation.,Physiological genomics,2024,10.1152/physiolgenomics.00003.2024,Ekpruke CD; Alford R; Parker E; Silveyra P,
38638558,https://pubmed.ncbi.nlm.nih.gov/38638558/,38638558,PMC11024931,true,,0,Systemic investigation of di-isobutyl phthalate (DIBP) exposure in the risk of cardiovascular via influencing the gut microbiota arachidonic acid metabolism in obese mice model.,Regenerative therapy,2024,10.1016/j.reth.2024.03.024,Liu M; Du X; Chen H; Bai C; Lan L,
38636385,https://pubmed.ncbi.nlm.nih.gov/38636385/,38636385,,false,,0,New evidence for gut-muscle axis: Lactic acid bacteria-induced gut microbiota regulates duck meat flavor.,Food chemistry,2024,10.1016/j.foodchem.2024.139354,Xu L; Mao T; Xia M; Wu W; Chen J; Jiang C; Zeng T; Tian Y; Lu L; Cai Z,
38635321,https://pubmed.ncbi.nlm.nih.gov/38635321/,38635321,PMC11028030,true,PRJNA1011488,1,The gut microbe pair of Oribacterium sp. GMB0313 and Ruminococcus sp. GMB0270 confers complete protection against SARS-CoV-2 infection by activating CD8+ T cell-mediated immunity.,Gut microbes,2024,10.1080/19490976.2024.2342497,Wang M; Lkhagva E; Kim S; Zhai C; Islam MM; Kim HJ; Hong ST,
38627869,https://pubmed.ncbi.nlm.nih.gov/38627869/,38627869,PMC11022352,true,PRJNA984595,1,Effects of removing in-feed antibiotics and zinc oxide on the taxonomy and functionality of the microbiota in post weaning pigs.,Animal microbiome,2024,10.1186/s42523-024-00306-7,Ortiz Sanjuán JM; Argüello H; Cabrera-Rubio R; Crispie F; Cotter PD; Garrido JJ; Ekhlas D; Burgess CM; Manzanilla EG,
38625103,https://pubmed.ncbi.nlm.nih.gov/38625103/,38625103,,false,,0,Phlorizin Limits Bovine Viral Diarrhea Virus Infection in Mice via Regulating Gut Microbiota Composition.,Journal of agricultural and food chemistry,2024,10.1021/acs.jafc.4c01228,Zhao Z; Li C; Huang J; Yuan X; Cui Y; Liu Y; Zhou Y; Zhu Z; Zhang Z,
38613119,https://pubmed.ncbi.nlm.nih.gov/38613119/,38613119,PMC11013445,true,,0,Resveratrol Improves Hyperuricemia and Ameliorates Renal Injury by Modulating the Gut Microbiota.,Nutrients,2024,10.3390/nu16071086,Zhou Y; Zeng Y; Wang R; Pang J; Wang X; Pan Z; Jin Y; Chen Y; Yang Y; Ling W,
38608741,https://pubmed.ncbi.nlm.nih.gov/38608741/,38608741,,false,,0,Early treatment with rifaximin during epileptogenesis reverses gut alterations and reduces seizure duration in a mouse model of acquired epilepsy.,"Brain, behavior, and immunity",2024,10.1016/j.bbi.2024.04.007,Kebede V; Ravizza T; Balosso S; Di Sapia R; Canali L; Soldi S; Galletti S; Papazlatani C; Karas PA; Vasileiadis S; Sforzini A; Pasetto L; Bonetto V; Vezzani A; Vesci L,
38606356,https://pubmed.ncbi.nlm.nih.gov/38606356/,38606356,PMC11006968,true,PRJNA1049315,1,Effect of a probiotic and an antibiotic on the mobilome of the porcine microbiota.,Frontiers in genetics,2024,10.3389/fgene.2024.1355134,Monger XC; Saucier L; Guay F; Turcotte A; Lemieux J; Pouliot E; Fournaise S; Vincent AT,
38594229,https://pubmed.ncbi.nlm.nih.gov/38594229/,38594229,,false,,0,"A review on recent taxonomic updates of gut bacteria associated with social bees, with a curated genomic reference database.",Insect science,2025,10.1111/1744-7917.13365,Yang C; Hu J; Su Q; Zhang Z; Du Y; Wang J; Sun H; Han B; Tang J; Guo L; Li H; Cai W; Zheng H; Zhou X; Zhang X,
38593566,https://pubmed.ncbi.nlm.nih.gov/38593566/,38593566,,false,,0,"Temporal changes in the fermentation characteristics, bacterial community structure and the functionality of the predicted metagenome of a batch fermenter medium containing the upper gastrointestinal enzyme resistant fraction of white sorghum (Sorghum bicolor L. Moench).",Food chemistry,2024,10.1016/j.foodchem.2024.139102,Pelpolage SW; Kobayashi H; Fukuma N; Hoshizawa M; Hamamoto T; Han KH; Fukushima M,
38591043,https://pubmed.ncbi.nlm.nih.gov/38591043/,38591043,PMC10999662,true,PRJNA1043846,1,Enterococcus casseliflavus regulates amino acid metabolism in edible insect Clanis bilineata tsingtauica: a functional metagenomics study.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1343265,Qian L; Wang Y; Deng P; Zhang J; Qin Y; Li Z; Liao H; Chen F,
38579995,https://pubmed.ncbi.nlm.nih.gov/38579995/,38579995,,false,,0,Effects of dietary selenized glucose on intestinal microbiota and tryptophan metabolism in rats: Assessing skatole reduction potential.,Environmental research,2024,10.1016/j.envres.2024.118874,Zeng Z; Lv B; Tang YE; Sun H; Li S; He Y; Wang J; Wang Z,
38575861,https://pubmed.ncbi.nlm.nih.gov/38575861/,38575861,PMC10993544,true,PRJNA1035647,1,"Impact of Limosilactobacillus fermentum probiotic treatment on gut microbiota composition in sahiwal calves with rotavirus diarrhea: A 16S metagenomic analysis study"".",BMC microbiology,2024,10.1186/s12866-024-03254-z,Murtaza N; Nawaz M; Yaqub T; Mehmood AK,
38565017,https://pubmed.ncbi.nlm.nih.gov/38565017/,38565017,,false,,0,"Effect of microplastics on oxytetracycline trophic transfer: Immune, gut microbiota and antibiotic resistance gene responses.",Journal of hazardous materials,2024,10.1016/j.jhazmat.2024.134147,Zhang P; Lu G; Sun Y; Yan Z; Zhang L; Liu J,
38556024,https://pubmed.ncbi.nlm.nih.gov/38556024/,38556024,,false,,0,Initial diet shapes resistance-gene composition and fecal microbiome dynamics in young ruminants during nursing.,The Science of the total environment,2024,10.1016/j.scitotenv.2024.172103,Chen T; Liu S; Zhang S; Song H; Zhuang Y; Ma J; Xiao J; Wang J; Ma Y; Wang Y; Wang W; Li S; Cao Z,
38555432,https://pubmed.ncbi.nlm.nih.gov/38555432/,38555432,PMC10981832,true,PRJEB68161,1,Dispersion of antimicrobial resistant bacteria in pig farms and in the surrounding environment.,Animal microbiome,2024,10.1186/s42523-024-00305-8,Scicchitano D; Leuzzi D; Babbi G; Palladino G; Turroni S; Laczny CC; Wilmes P; Correa F; Leekitcharoenphon P; Savojardo C; Luise D; Martelli P; Trevisi P; Aarestrup FM; Candela M; Rampelli S,
38550938,https://pubmed.ncbi.nlm.nih.gov/38550938/,38550938,PMC10953772,true,,0,Combating hypertension beyond genome-wide association studies: Microbiome and artificial intelligence as opportunities for precision medicine.,Cambridge prisms. Precision medicine,2023,10.1017/pcm.2023.13,Aryal S; Manandhar I; Mei X; Yeoh BS; Tummala R; Saha P; Osman I; Zubcevic J; Durgan DJ; Vijay-Kumar M; Joe B,
38549118,https://pubmed.ncbi.nlm.nih.gov/38549118/,38549118,PMC10979557,true,PRJNA947933,1,Time series of chicken stool metagenomics and egg metabolomics in changing production systems: preliminary insights from a proof-of-concept.,One health outlook,2024,10.1186/s42522-024-00100-0,Rosch MEG; Rehner J; Schmartz GP; Manier SK; Becker U; Müller R; Meyer MR; Keller A; Becker SL; Keller V,
38546528,https://pubmed.ncbi.nlm.nih.gov/38546528/,38546528,,false,,0,Oral administration of egg ovalbumin allergen induces dysregulation of tryptophan metabolism in sensitized BALB/c mice.,Food & function,2024,10.1039/d3fo05300h,Wang Z; Zhang J; Yuan J; Min F; Gao J; Liu W; Huang M; Wu Y; Chen H,
38539968,https://pubmed.ncbi.nlm.nih.gov/38539968/,38539968,PMC10967552,true,,0,Fetal Programming Influence on Microbiome Diversity and Ruminal and Cecal Epithelium in Beef Cattle.,Animals : an open access journal from MDPI,2024,10.3390/ani14060870,Dias EFF; de Carvalho FE; Polizel GHG; Cançado FACQ; Furlan É; Fernandes AC; Schalch Júnior FJ; Santos GEC; Ferraz JBS; Santana MHA,
38534158,https://pubmed.ncbi.nlm.nih.gov/38534158/,38534158,PMC11077953,true,PRJNA1023379; PRJNA819194,2,Enrichable consortia of microbial symbionts degrade macroalgal polysaccharides in Kyphosus fish.,mBio,2024,10.1128/mbio.00496-24,Oliver A; Podell S; Wegley Kelly L; Sparagon WJ; Plominsky AM; Nelson RS; Laurens LML; Augyte S; Sims NA; Nelson CE; Allen EE,
38533674,https://pubmed.ncbi.nlm.nih.gov/38533674/,38533674,,false,,0,Induction of autism-related behavior in male mice by early-life vitamin D deficiency: association with disruption of the gut microbial composition and homeostasis.,Food & function,2024,10.1039/d4fo00279b,Cui J; Wang S; Zhai Z; Song X; Qiu T; Yu L; Zhai Q; Zhang H,
38529182,https://pubmed.ncbi.nlm.nih.gov/38529182/,38529182,PMC10961340,true,PRJNA751718,1,Shotgun metagenomics reveals the gut microbial diversity and functions in Vespa mandarinia (Hymenoptera: Vespidae) at multiple life stages.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1288051,Yin PK; Xiao H; Yang ZB; Yang DS; Yang YH,
38527398,https://pubmed.ncbi.nlm.nih.gov/38527398/,38527398,,false,,0,Interaction of tetracycline and copper co-intake in inducing antibiotic resistance genes and potential pathogens in mouse gut.,Environment international,2024,10.1016/j.envint.2024.108594,Xue YX; Huang LJ; Wang HY; Peng JJ; Jin MK; Hu SL; Li HB; Xue XM; Zhu YG,
38520323,https://pubmed.ncbi.nlm.nih.gov/38520323/,38520323,,false,,0,"Gut microbiota metagenomics and mediation of phenol degradation in Bactrocera minax (Diptera, Tephritidae).",Pest management science,2024,10.1002/ps.8096,Cao S; Ren X; Zhang G; Wang H; Wei B; Niu C,
38519112,https://pubmed.ncbi.nlm.nih.gov/38519112/,38519112,PMC11014883,true,CRA006394,1,Chronic bee paralysis virus exploits host antimicrobial peptides and alters gut microbiota composition to facilitate viral infection.,The ISME journal,2024,10.1093/ismejo/wrae051,Deng Y; Yang S; Zhang L; Chen C; Cheng X; Hou C,
38519004,https://pubmed.ncbi.nlm.nih.gov/38519004/,38519004,PMC11390333,true,PRJNA1052069,1,Coordinated elimination of bacterial taxa optimally attenuates alloimmunity and prolongs allograft survival.,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,2024,10.1016/j.ajt.2024.03.020,Sepulveda M; Rasic M; Lei YM; Kwan M; Chen L; Chen Y; Perkins D; Alegre ML,
38503977,https://pubmed.ncbi.nlm.nih.gov/38503977/,38503977,PMC10994852,true,PRJNA1067830,1,Prevotella copri and microbiota members mediate the beneficial effects of a therapeutic food for malnutrition.,Nature microbiology,2024,10.1038/s41564-024-01628-7,Chang HW; Lee EM; Wang Y; Zhou C; Pruss KM; Henrissat S; Chen RY; Kao C; Hibberd MC; Lynn HM; Webber DM; Crane M; Cheng J; Rodionov DA; Arzamasov AA; Castillo JJ; Couture G; Chen Y; Balcazo NP Jr; Lebrilla CB; Terrapon N; Henrissat B; Ilkayeva O; Muehlbauer MJ; Newgard CB; Mostafa I; Das S; Mahfuz M; Osterman AL; Barratt MJ; Ahmed T; Gordon JI,
